# 0.997425
Q1757191	2	0	It	_prp_	PRP	O	c.	O	O/0.999629	O/0.999629	_COMP_/0.000081	_YES_/0.000291
Q1794	305	20	fast	fast	JJ	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	305	21	connection	connection	NN	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000002	_YES_/0.000002
Q1794	305	22	between	between	IN	O	O	O	O/0.999986	O/0.999986	_COMP_/0.000004	_YES_/0.000011
Q1794	305	23	the	the	DT	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	305	24	A	a	NN	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000006	_YES_/0.000003
Q1794	305	25	66	_num_	CD	NUMBER	a	O	O/0.999084	O/0.999084	_COMP_/0.000021	_YES_/0.000895
Q1794	305	26	and	and	CC	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000006	_YES_/0.000009
Q1794	305	27	the	the	DT	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000009	_YES_/0.000006
Q1794	305	30	Frankfurt_Trade_Fair	_propernoun_	NNP	LOCATION	O	O	O/0.999992	O/0.999992	_COMP_/0.000006	_YES_/0.000002
Q1794	305	31	.	.	.	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000006	_YES_/0.000002

# 0.999430
Q1794	311	0	By	by	IN	O	O	O	O/0.999976	O/0.999976	_COMP_/0.000009	_YES_/0.000015
Q1794	311	1	daily	daily	JJ	SET	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q1794	311	2	passenger	passenger	NN	O	O	O	O/0.999978	O/0.999978	_COMP_/0.000003	_YES_/0.000019
Q1794	311	3	volume	volume	NN	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000004	_YES_/0.000006
Q1794	311	4	,	,	,	O	O	O	O/0.999964	O/0.999964	_COMP_/0.000025	_YES_/0.000011
Q1794	311	5	it	_prp_	PRP	O	rank	O	O/0.999775	O/0.999775	_COMP_/0.000029	_YES_/0.000196
Q1794	311	6	ranks	rank	VBZ	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000001	_YES_/0.000004
Q1794	311	7	second	second	JJ	ORDINAL	O	O	O/0.999981	O/0.999981	_COMP_/0.000003	_YES_/0.000016
Q1794	311	8	together	together	RB	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000004	_YES_/0.000009
Q1794	311	9	with	with	IN	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000005
Q1794	311	12	Munich_Central_Station	_propernoun_	NNP	ORGANIZATION	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	311	13	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	311	14	350,000	_num_	CD	NUMBER	O	O	O/0.999961	O/0.999961	_COMP_/0.000002	_YES_/0.000037
Q1794	311	15	each	each	DT	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	311	16	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000011	_YES_/0.000004
Q1794	311	17	after	after	IN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000006	_YES_/0.000002
Q1794	311	20	Hamburg_Central_Station	_propernoun_	NNP	ORGANIZATION	O	O	O/0.999996	O/0.999996	_COMP_/0.000002	_YES_/0.000002
Q1794	311	21	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	311	22	450,000	_num_	CD	NUMBER	O	O	O/0.999975	O/0.999975	_COMP_/0.000001	_YES_/0.000024
Q1794	311	23	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	311	24	.	.	.	O	O	O	O/0.999891	O/0.999891	_COMP_/0.000102	_YES_/0.000007

# 0.993770
Q1794	316	0	All	all	DT	O	O	O	O/0.999976	O/0.999976	_COMP_/0.000009	_YES_/0.000015
Q1794	316	2	Rhine-Main_S-Bahn	_propernoun_	NNP	MISC	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	316	3	lines	line	NNS	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000001	_YES_/0.000005
Q1794	316	4	,	,	,	O	O	O	O/0.999623	O/0.999623	_COMP_/0.000362	_YES_/0.000015
Q1794	316	5	two	_num_	CD	NUMBER	line	O	O/0.994037	O/0.994037	_COMP_/0.000037	_YES_/0.005925
Q1794	316	6	U-Bahn	u-bahn	NN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000001	_YES_/0.000004
Q1794	316	7	lines	line	NNS	O	O	O	O/0.999984	O/0.999984	_COMP_/0.000010	_YES_/0.000005
Q1794	316	8	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000009	_YES_/0.000003
Q1794	316	9	U4	u4	NN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	316	10	,	,	,	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000010	_YES_/0.000004
Q1794	316	11	U5	u5	NN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000001	_YES_/0.000005
Q1794	316	12	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	316	13	,	,	,	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000006	_YES_/0.000007
Q1794	316	14	several	several	JJ	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	316	15	tram	tram	NN	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000006
Q1794	316	16	and	and	CC	O	O	O	O/0.999973	O/0.999973	_COMP_/0.000013	_YES_/0.000014
Q1794	316	17	bus	bus	NN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	316	18	lines	line	NNS	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000004
Q1794	316	19	stop	stop	VB	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	316	20	there	there	RB	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000003	_YES_/0.000004
Q1794	316	21	.	.	.	O	O	O	O/0.999938	O/0.999938	_COMP_/0.000049	_YES_/0.000014

# 0.981662
Q1794	318	1	Frankfurt_Airport	_propernoun_	NNP	LOCATION	O	O	O/0.999984	O/0.999984	_COMP_/0.000006	_YES_/0.000010
Q1794	318	2	can	can	MD	O	O	O	O/0.999999	O/0.999999	_COMP_/0.000000	_YES_/0.000001
Q1794	318	3	be	be	VB	O	O	O	O/0.999986	O/0.999986	_COMP_/0.000001	_YES_/0.000012
Q1794	318	4	accessed	access	VBN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	318	5	by	by	IN	O	O	O	O/0.999939	O/0.999939	_COMP_/0.000058	_YES_/0.000004
Q1794	318	6	two	_num_	CD	NUMBER	station	O	O/0.982084	O/0.982084	_COMP_/0.000071	_YES_/0.017845
Q1794	318	7	railway	railway	NN	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000006
Q1794	318	8	stations	station	NNS	O	O	O	O/0.999974	O/0.999974	_COMP_/0.000022	_YES_/0.000004
Q1794	318	9	:	:	:	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000007	_YES_/0.000003
Q1794	318	11	Frankfurt_Airport	_propernoun_	NNP	LOCATION	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000005
Q1794	318	12	long-distance	long-distance	JJ	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	318	13	station	station	NN	O	O	O	O/0.999982	O/0.999982	_COMP_/0.000009	_YES_/0.000010
Q1794	318	14	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000006
Q1794	318	15	``	``	``	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	318	18	Frankfurt_Flughafen_Fernbahnhof	_propernoun_	NNP	LOCATION	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	318	19	''	''	''	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	318	20	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q1794	318	21	is	be	VBZ	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	318	22	only	only	RB	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	318	23	for	for	IN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	318	24	long-distance	long-distance	JJ	O	O	O	O/0.999982	O/0.999982	_COMP_/0.000003	_YES_/0.000015
Q1794	318	25	traffic	traffic	NN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	318	26	and	and	CC	O	O	O	O/0.999974	O/0.999974	_COMP_/0.000017	_YES_/0.000009
Q1794	318	27	connects	connect	VBZ	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	318	28	the	the	DT	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000002	_YES_/0.000003
Q1794	318	29	airport	airport	NN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000004
Q1794	318	30	to	to	TO	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	318	31	the	the	DT	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000006
Q1794	318	32	main	main	JJ	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000006
Q1794	318	33	rail	rail	NN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	318	34	network	network	NN	O	O	O	O/0.999986	O/0.999986	_COMP_/0.000003	_YES_/0.000011
Q1794	318	35	,	,	,	O	O	O	O/0.999973	O/0.999973	_COMP_/0.000016	_YES_/0.000010
Q1794	318	36	with	with	IN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	318	37	most	most	JJS	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000002	_YES_/0.000007
Q1794	318	38	of	of	IN	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q1794	318	39	the	the	DT	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000003	_YES_/0.000003
Q1794	318	40	ICE	ice	NN	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000005
Q1794	318	41	services	service	NNS	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	318	42	using	use	VBG	O	O	O	O/0.999986	O/0.999986	_COMP_/0.000003	_YES_/0.000011
Q1794	318	43	the	the	DT	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	318	44	Cologne-Frankfurt	_propernoun_	NNP	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000003	_YES_/0.000009
Q1794	318	45	high-speed	high-speed	JJ	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	318	46	rail	rail	NN	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000002	_YES_/0.000010
Q1794	318	47	line	line	NN	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000003	_YES_/0.000007
Q1794	318	48	.	.	.	O	O	O	O/0.999930	O/0.999930	_COMP_/0.000054	_YES_/0.000016

# 0.998942
Q1794	319	0	The	the	DT	O	O	O	O/0.999984	O/0.999984	_COMP_/0.000006	_YES_/0.000010
Q1794	319	1	long-distance	long-distance	JJ	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q1794	319	2	station	station	NN	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000002	_YES_/0.000010
Q1794	319	3	is	be	VBZ	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000003	_YES_/0.000010
Q1794	319	4	located	located	JJ	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	319	5	outside	outside	IN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	319	6	the	the	DT	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000001	_YES_/0.000004
Q1794	319	7	actual	actual	JJ	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000003	_YES_/0.000006
Q1794	319	8	airport	airport	NN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	319	9	ground	ground	NN	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000003	_YES_/0.000011
Q1794	319	10	but	but	CC	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000005
Q1794	319	11	has	have	VBZ	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	319	12	a	a	DT	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	319	13	connecting	connect	VBG	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000005
Q1794	319	14	bridge	bridge	NN	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000001	_YES_/0.000007
Q1794	319	15	for	for	IN	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000003	_YES_/0.000009
Q1794	319	16	pedestrians	pedestrian	NNS	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000004	_YES_/0.000009
Q1794	319	17	to	to	TO	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	319	18	Terminal	_propernoun_	NNP	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000004	_YES_/0.000002
Q1794	319	19	1	_num_	CD	NUMBER	Terminal	O	O/0.999306	O/0.999306	_COMP_/0.000017	_YES_/0.000677
Q1794	319	20	,	,	,	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000003	_YES_/0.000003
Q1794	319	21	concourse	concourse	NN	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000008	_YES_/0.000004
Q1794	319	24	B._Frankfurt_Airport	_propernoun_	NNP	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000005	_YES_/0.000003
Q1794	319	25	regional	regional	JJ	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	319	26	station	station	NN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000005
Q1794	319	27	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000006
Q1794	319	28	``	``	``	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	319	31	Frankfurt_Flughafen_Regionalbahnhof	_propernoun_	NNP	LOCATION	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	319	32	''	''	''	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	319	33	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q1794	319	34	is	be	VBZ	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	319	35	for	for	IN	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	319	36	local	local	JJ	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000005
Q1794	319	37	S-Bahn	_propernoun_	NNP	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000001	_YES_/0.000006
Q1794	319	38	trains	train	NNS	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	319	39	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000002	_YES_/0.000008
Q1794	319	40	lines	line	NNS	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	319	41	S8	s8	NN	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000002	_YES_/0.000002
Q1794	319	42	,	,	,	O	O	O	O/0.999977	O/0.999977	_COMP_/0.000013	_YES_/0.000009
Q1794	319	43	S9	s9	NN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	319	44	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	319	45	and	and	CC	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000006	_YES_/0.000007
Q1794	319	46	regional	regional	JJ	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	319	47	trains	train	NNS	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000005
Q1794	319	48	.	.	.	O	O	O	O/0.999950	O/0.999950	_COMP_/0.000038	_YES_/0.000011

# 0.998245
Q1794	320	0	The	the	DT	O	O	O	O/0.999984	O/0.999984	_COMP_/0.000006	_YES_/0.000010
Q1794	320	1	regional	regional	JJ	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q1794	320	2	station	station	NN	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000002	_YES_/0.000010
Q1794	320	3	is	be	VBZ	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000003	_YES_/0.000010
Q1794	320	4	located	located	JJ	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	320	5	within	within	IN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	320	6	Terminal	_propernoun_	NNP	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000003	_YES_/0.000003
Q1794	320	7	1	_num_	CD	NUMBER	Terminal	O	O/0.999331	O/0.999331	_COMP_/0.000017	_YES_/0.000651
Q1794	320	8	,	,	,	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000004	_YES_/0.000005
Q1794	320	9	concourse	concourse	NN	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000010	_YES_/0.000004
Q1794	320	10	B.	_propernoun_	NNP	O	O	O	O/0.998991	O/0.998991	_COMP_/0.000963	_YES_/0.000046

# 0.977636
Q1794	322	0	It	_prp_	PRP	O	destination	O	O/0.999600	O/0.999600	_COMP_/0.000087	_YES_/0.000314
Q1794	322	1	is	be	VBZ	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	322	2	an	a	DT	O	O	O	O/0.999969	O/0.999969	_COMP_/0.000003	_YES_/0.000028
Q1794	322	3	important	important	JJ	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	322	4	destination	destination	NN	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000002	_YES_/0.000007
Q1794	322	5	for	for	IN	O	O	O	O/0.999986	O/0.999986	_COMP_/0.000004	_YES_/0.000010
Q1794	322	6	local	local	JJ	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000004	_YES_/0.000009
Q1794	322	7	trains	train	NNS	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000003	_YES_/0.000004
Q1794	322	8	and	and	CC	O	O	O	O/0.999975	O/0.999975	_COMP_/0.000017	_YES_/0.000009
Q1794	322	9	trams	tram	NNS	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000003	_YES_/0.000010
Q1794	322	10	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	322	11	lines	line	NNS	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000002	_YES_/0.000002
Q1794	322	12	14	_num_	CD	NUMBER	O	O	O/0.999979	O/0.999979	_COMP_/0.000001	_YES_/0.000019
Q1794	322	13	to	to	TO	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000004	_YES_/0.000002
Q1794	322	14	16	_num_	CD	NUMBER	line	O	O/0.998507	O/0.998507	_COMP_/0.000226	_YES_/0.001267
Q1794	322	15	,	,	,	O	O	O	O/0.999609	O/0.999609	_COMP_/0.000383	_YES_/0.000008
Q1794	322	16	19	_num_	CD	NUMBER	line	O	O/0.997753	O/0.997753	_COMP_/0.000145	_YES_/0.002102
Q1794	322	17	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000003	_YES_/0.000002
Q1794	322	18	and	and	CC	O	O	O	O/0.999965	O/0.999965	_COMP_/0.000029	_YES_/0.000006
Q1794	322	19	the	the	DT	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000003	_YES_/0.000001
Q1794	322	20	terminal	terminal	JJ	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000002	_YES_/0.000006
Q1794	322	21	stop	stop	NN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	322	22	for	for	IN	O	O	O	O/0.999858	O/0.999858	_COMP_/0.000123	_YES_/0.000018
Q1794	322	23	four	_num_	CD	NUMBER	line	O	O/0.984087	O/0.984087	_COMP_/0.000130	_YES_/0.015783
Q1794	322	24	U-Bahn	u-bahn	NN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000004
Q1794	322	25	lines	line	NNS	O	O	O	O/0.999984	O/0.999984	_COMP_/0.000013	_YES_/0.000003
Q1794	322	26	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000009	_YES_/0.000003
Q1794	322	27	U1	u1	NN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	322	28	,	,	,	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000010	_YES_/0.000004
Q1794	322	29	U2	u2	NN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000001	_YES_/0.000005
Q1794	322	30	,	,	,	O	O	O	O/0.999976	O/0.999976	_COMP_/0.000012	_YES_/0.000012
Q1794	322	31	U3	u3	NN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000001	_YES_/0.000006
Q1794	322	32	,	,	,	O	O	O	O/0.999976	O/0.999976	_COMP_/0.000012	_YES_/0.000012
Q1794	322	33	U8	u8	NN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000001	_YES_/0.000006
Q1794	322	34	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	322	35	and	and	CC	O	O	O	O/0.999785	O/0.999785	_COMP_/0.000196	_YES_/0.000018
Q1794	322	36	four	_num_	CD	NUMBER	line	O	O/0.998157	O/0.998157	_COMP_/0.000023	_YES_/0.001820
Q1794	322	37	S-Bahn	s-bahn	NN	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q1794	322	38	lines	line	NNS	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000010	_YES_/0.000003
Q1794	322	39	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000009	_YES_/0.000003
Q1794	322	40	S3	s3	NN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q1794	322	41	,	,	,	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000010	_YES_/0.000004
Q1794	322	42	S4	s4	NN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000001	_YES_/0.000005
Q1794	322	43	,	,	,	O	O	O	O/0.999976	O/0.999976	_COMP_/0.000012	_YES_/0.000012
Q1794	322	44	S5	s5	NN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000001	_YES_/0.000006
Q1794	322	45	,	,	,	O	O	O	O/0.999976	O/0.999976	_COMP_/0.000012	_YES_/0.000012
Q1794	322	46	S6	s6	NN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000001	_YES_/0.000006
Q1794	322	47	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	322	48	.	.	.	O	O	O	O/0.999974	O/0.999974	_COMP_/0.000016	_YES_/0.000010

# 0.988504
Q1794	323	0	The	the	DT	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000006	_YES_/0.000009
Q1794	323	3	Frankfurt_Trade_Fair	_propernoun_	NNP	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	323	4	offers	offer	VBZ	O	O	O	O/0.999977	O/0.999977	_COMP_/0.000019	_YES_/0.000005
Q1794	323	5	two	_num_	CD	NUMBER	station	O	O/0.988856	O/0.988856	_COMP_/0.000049	_YES_/0.011095
Q1794	323	6	railway	railway	NN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000001	_YES_/0.000005
Q1794	323	7	stations	station	NNS	O	O	O	O/0.999980	O/0.999980	_COMP_/0.000015	_YES_/0.000004
Q1794	323	8	:	:	:	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000007	_YES_/0.000003
Q1794	323	9	Messe	_propernoun_	NNP	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000005
Q1794	323	10	station	station	NN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	323	11	is	be	VBZ	O	O	O	O/0.999984	O/0.999984	_COMP_/0.000007	_YES_/0.000008
Q1794	323	12	for	for	IN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	323	13	local	local	JJ	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	323	14	S-Bahn	_propernoun_	NNP	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000001	_YES_/0.000006
Q1794	323	15	trains	train	NNS	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	323	16	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000002	_YES_/0.000008
Q1794	323	17	lines	line	NNS	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	323	18	S3-S6	s3-s6	NN	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000002	_YES_/0.000002
Q1794	323	19	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	323	20	and	and	CC	O	O	O	O/0.999986	O/0.999986	_COMP_/0.000008	_YES_/0.000006
Q1794	323	21	is	be	VBZ	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q1794	323	22	located	located	JJ	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q1794	323	23	at	at	IN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	323	24	the	the	DT	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q1794	323	25	centre	centre	NN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q1794	323	26	of	of	IN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q1794	323	27	the	the	DT	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000001	_YES_/0.000005
